0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
0.0123700425,0.011447871,0.004124908,0.013655903,0.00022946643,0.006671048,0.006068382,0.025964411,0.0044708992,0.015670815,0.008089769,0.004132077,0.0046228752,0.018349528,0.009055369,0.021711467,0.008371161,0.0067878542,0.025401508,0.016040754,0.0006980926,0.012081625,0.017261928,0.009156442,0.015275202,0.008052102,0.0057579186,0.0002254407,0.02222823,0.0058202855,0.005701061,0.02452717,0.01954188,0.0005964612,0.020159751,0.018601583,0.020557517,0.02760152,0.026261183,0.008237989
0.018652072,0.00022885101,0.02578684,0.00011874085,0.01817237,0.022770204,0.012948806,0.017013488,0.022800693,0.0019431412,0.0052644513,0.004967375,0.021017032,0.005827903,0.0021706813,0.015454728,0.0042433194,0.025834218,0.0013931799,0.0052539157,0.002019693,0.0007694536,0.00925309,0.022489943,0.02117227,0.0036479912,0.012349232,0.0068461946,0.023340357,0.021934217,0.013550418,0.016170906,0.009140738,0.015878366,0.01622238,0.016831344,0.009120466,0.022291165,0.0068552326,0.008803414
0.013676298,0.0013631741,0.004600554,0.0055331667,0.010010689,0.025035454,0.010969305,0.007338621,0.014674748,0.011911671,0.020327501,0.014645436,0.0009473375,0.01044506,0.015574456,0.01155624,0.022531059,0.009384746,0.0074143703,0.025926279,0.0146068735,0.023290906,0.0046760617,0.024177235,0.01081039,0.0013512128,0.003958219,0.006315321,0.01988307,0.005967731,0.010477511,0.015679726,0.011407819,0.002021279,0.016604839,0.02468633,0.016239714,0.017729789,0.012910453,0.0061617023
0.0018836365,0.007413482,0.017286763,0.0135620395,0.0062370636,0.020153623,0.004843403,0.018657884,0.012307691,0.017406346,0.0011907972,0.02188901,0.02161606,0.0076443283,0.0023359782,0.0022030822,0.0023229446,0.020117082,0.023895299,0.022248743,0.008739263,0.0032040712,0.0025250313,0.0072251805,0.017673718,0.00369087,0.011818906,0.013144616,0.001083856,0.00017849181,0.016639626,0.023648024,0.023204222,0.010768497,0.02124346,0.021654308,0.013385835,0.014947261,0.0045075226,0.023016246
0.010823296,0.005565725,0.013921549,0.018111024,0.004937332,0.005704342,0.00085767376,0.011675778,0.018050225,0.0106996745,0.012520955,0.0058103474,0.0035480894,0.013923031,0.008163296,0.0013470312,0.0019452762,0.0024722528,0.014818705,0.0028231465,0.016058492,0.015247764,0.01630488,0.015506562,0.017208297,0.014420569,0.008863979,0.0041591474,0.008684174,0.009613262,0.0050139427,0.010950307,0.00346599,0.0024520557,0.0124732815,0.013378839,0.01795462,0.0057206033,0.013510066,0.0141339945
0.008243,0.006838531,0.020995237,0.0019500161,0.018795919,0.0072990903,0.015818404,0.013690593,0.015483802,0.012164623,0.02126504,0.009414852,0.010323023,0.013014304,0.01762208,0.009938013,0.009879667,0.011881397,0.018312462,0.017680796,0.0047932966,0.017452618,0.00666581,0.02084594,0.0036147619,0.018837655,0.020557337,0.007869365,0.000627514,0.010669144,0.021203903,0.010832771,0.01836775,0.019376442,0.0073121237,0.000654863,0.01549062,0.0016204962,0.013780266,0.011731691
0.023807017,0.013997196,0.02059292,0.013897763,0.020991074,0.0019869998,0.014210841,0.0086746,0.0083978325,0.017552653,0.0046121324,0.016766027,0.012783732,0.024903074,0.023268603,0.019001573,0.00031540322,0.0013705689,0.023767028,0.00820384,0.003089612,0.012408566,6.672096e-05,0.018849593,0.009901295,0.020210676,0.018690314,0.0016035966,0.004071694,0.024542572,0.004324767,0.0019507695,0.011246582,0.019437378,0.009038107,2.0802534e-05,0.014359233,0.012990485,0.016884204,0.010163617
0.006363996,0.019951675,0.002795512,0.009573575,0.01615503,0.023634406,0.019497987,0.017011162,0.017554728,0.0024694027,0.01879343,0.023278227,0.00867127,0.012146841,0.021978756,0.007658768,0.008178128,0.014545539,0.007957111,0.010549571,0.010957394,0.014735783,0.013648435,0.0011817194,0.011497468,0.0036480392,0.010582266,0.012732338,0.019882426,0.010553432,0.007219903,0.020683203,0.0029590095,0.011522087,0.019119019,0.0031724798,0.007540715,0.01612503,0.009648391,0.01271807
0.022414984,0.018807914,0.02166612,0.005833114,0.0020149592,0.017696809,0.013951653,0.024069337,0.023626048,0.014537863,0.0079719275,0.017102124,0.007927392,0.01602927,0.014408087,0.0016409697,0.0038148237,0.0010120722,0.02217199,0.021219658,0.015817234,0.0067058275,0.015181926,0.004854024,0.00453705,0.01209511,0.001960739,0.017055234,0.0031086537,0.025255585,0.007183498,0.013619553,0.001555071,0.00057693553,0.016869897,0.01814423,0.0025847706,0.024016336,0.00035136094,0.019072777
0.027094815,0.019913314,0.017422184,0.0005562369,0.0043554674,0.0111730015,0.0077147884,0.010330129,0.025991485,0.019531026,0.011505288,0.015914068,0.0018602915,0.0054244,0.0035652155,0.018499412,0.0018146457,0.023109457,0.007968733,0.018144954,0.011745972,0.027011562,0.00071819086,0.028532827,0.00067260955,0.0047021434,0.002215051,0.012644298,0.0050052265,0.0127265435,0.006489553,0.02806815,0.02227079,0.026878687,0.0073066964,0.003624167,0.015652029,0.004251813,0.0043622777,0.014358261
0.0077665434,0.008511341,0.016287798,0.005582996,0.0055446536,0.0033551485,0.0076636192,0.024132716,0.020110346,0.009670257,0.010552126,0.019666683,0.014459751,0.022365175,0.018507414,0.010341709,0.022313215,0.018873982,0.014379028,0.0033132068,0.0017482262,0.021390168,0.019429237,0.012274951,0.014804571,0.00026040137,0.020726014,0.023494352,0.020367447,0.0033057989,0.0148076415,0.0046691736,0.015040616,0.0022793312,0.0013208148,0.009804306,0.017032802,0.0076382225,0.004507632,0.011365883
0.01928705,0.008525845,0.014195947,0.015116662,0.0015769426,0.003115415,0.010752826,0.014775655,0.012675075,0.0145733245,0.017636074,0.014973638,0.008575244,0.016552834,0.01575642,0.02026227,0.009900732,0.0021840911,0.013987507,0.014584745,0.0036524318,0.01077114,0.0049418327,0.018939937,0.022003679,0.005545865,0.007929141,0.009021781,0.022274796,0.021029303,0.018097071,0.015806673,0.018462164,0.017118515,0.00022758912,0.0069947485,0.0024646104,0.021285122,0.015150028,0.0018156957
0.011805255,0.01534603,0.002536842,0.0014473334,0.026958305,0.007892444,0.020569164,0.0060603656,0.02559263,0.02294506,0.013413455,0.022875072,0.002293456,0.008625269,0.00943186,0.0066234795,0.020057784,0.009869136,0.01330897,0.0014984751,0.023179108,0.007252302,0.017014343,0.013480806,0.018503757,0.0012899729,0.005941633,0.012769249,0.006595706,0.011806763,0.006280075,0.009449866,0.01589767,0.012603078,0.010419749,0.0065000504,0.008326692,0.025199775,0.017204981,0.0121638505
0.014543979,0.025387857,0.0048294817,0.021580612,0.018314451,0.011401741,0.0065846047,0.006196029,0.025154125,0.002097385,0.005656252,0.0048609236,0.005032462,0.0017367457,0.01361577,0.023461252,0.020839116,0.013330521,0.025008159,0.0158848,0.017033435,0.018823229,0.0033651225,0.021965606,0.01066892,0.007474315,0.004383017,0.004858449,0.016674442,0.0030182588,0.0078549655,0.0005085064,0.015027495,0.01758275,0.016752178,0.0032834979,0.017186673,0.013495479,0.017724168,0.009321265
0.016349737,0.0145141,0.023435548,0.012886795,0.013254063,0.011193453,0.014761855,0.023107626,0.007979585,0.0038770416,0.012889062,0.0036692042,0.0039958763,0.0010324221,0.014998941,0.0006426444,0.0055655492,0.005393566,0.023460474,0.0019342167,0.012677369,0.017056255,0.023864973,0.006780595,0.005700243,0.023569794,0.022508865,0.014965079,0.0031600639,0.020909496,0.013786455,0.00025606668,0.001770941,0.022848353,0.019210134,0.01820338,0.0120479325,0.020346763,0.005808082,0.011389851
0.0038165676,0.01708603,0.00051645807,0.021466637,0.009849202,0.013579103,0.010237061,0.02055607,0.008428227,0.019427279,0.013783947,0.0013924396,0.019589938,0.010689472,0.0050132307,0.010104722,0.020753834,0.020725716,0.022926655,0.002743692,0.0061473674,0.014521585,0.015094439,0.019466639,0.009235348,0.007029758,0.01215573,0.0065736407,0.013217048,0.022116909,0.016244695,0.01876937,0.0087653445,0.022031093,0.0007056119,0.01838451,0.017701779,0.0025261727,0.005782686,0.0033842612
0.011652251,0.015813857,0.0037909686,0.011755783,0.013588928,0.015927708,0.0023356234,0.0074859243,0.009703787,0.00084564934,0.004146858,0.011373977,0.013435891,0.004431752,0.009149552,0.0124903815,0.0019339288,0.012624345,0.016551265,0.011388426,0.014843568,0.0023657666,0.008816549,0.01615006,0.008529939,0.009061456,0.009770652,0.014738683,0.01565478,0.014736142,0.015131856,0.0100396285,0.009901847,0.0015819034,0.010173423,0.003836943,0.011483327,0.00033657628,0.011171206,0.0136131225
0.008512692,0.022444284,0.015168324,0.005557934,0.008213244,0.0073924293,0.021065906,0.0003343294,0.01997324,0.01934707,0.0022683302,0.016954161,0.016228935,0.020795276,0.013690811,0.021945726,0.00800032,0.022899503,0.009861977,0.009879119,0.01998704,0.012295809,9.782066e-05,0.018235499,0.01980054,0.019441582,0.006132552,0.018074362,0.011817793,0.001232805,0.0003636692,0.021146348,0.0039599575,0.0035859596,0.01375192,0.014699963,0.0134136025,0.004284021,0.0013838046,0.014631519
0.001982029,0.009173365,0.016371625,0.019211555,0.0151853515,0.0008869044,0.011654086,0.013086571,0.008536478,0.0077478164,0.001406154,0.020612296,0.0208371,0.0024638735,0.016339611,0.015300136,0.012334093,0.011078731,0.009762316,0.021094099,0.016790098,0.015780937,0.021050159,0.014487921,0.014226274,0.009864153,0.013539249,0.011885238,0.013865258,5.4704742e-05,0.015407043,0.0053098765,0.0010748672,0.012385119,0.016652755,0.009415403,0.019972928,0.007948094,0.016619839,0.019971617
0.009677945,0.020839103,0.0153950015,0.01115589,0.0061870767,0.004980096,0.018450454,0.0018542106,0.026784189,0.013017259,0.00010828608,0.0029525433,0.010872088,0.0020189066,0.021938546,0.004901503,0.011649516,0.008134736,0.0044222246,0.009566301,0.002436413,0.009359891,0.017089078,0.016122317,0.01472588,0.022828333,0.017073387,0.017553944,0.019990643,0.014017768,0.021968376,0.008062413,0.0013613183,0.011439365,0.026570406,0.00838312,0.016920306,0.0086492915,0.019703403,0.0091215195
0.0050233165,0.0233792,0.0170589,0.0135051645,0.00405755,0.018503105,0.014926802,0.019636853,0.019758597,0.02315537,0.003809604,0.001488129,0.022502534,3.9949588e-05,0.013089299,0.016879749,0.011109665,0.0049063927,0.006805126,0.009459874,0.017593013,0.023544531,0.020719673,0.008381827,0.019636093,0.0036924453,0.016574556,0.003227976,0.0031352942,0.012055288,0.021031205,0.009029626,0.016287895,0.0016183844,0.0018414316,0.005875206,0.014210857,0.019010963,0.0049528913,0.01871406
0.0023563264,0.0033820628,0.007788427,0.014679927,0.0012930448,0.013625304,0.019761859,0.0122502595,0.0075247125,0.0095780725,0.0030590054,0.013668017,0.009049051,0.014586186,0.012150127,0.008876,1.88424e-05,0.008087653,0.01277332,0.0056995666,0.012835343,0.008047934,0.014960692,0.004014282,0.009733137,0.016335756,0.0036369113,0.019722559,0.0073081995,0.0043742247,0.014144846,0.0006407739,0.009221173,0.00020996066,0.004713042,0.019306783,0.019603238,0.01084343,0.01162193,0.020121824
0.019045863,0.009054117,0.010611762,0.006738877,0.018418204,0.021866444,0.008627714,0.00043154025,0.006812909,0.020855725,0.008063092,0.016699709,0.011091709,0.0015166772,0.008897155,0.0007072503,0.015657483,0.016510326,0.016225487,0.00676697,0.0046344097,0.016129876,0.0042542415,0.015110189,0.011193256,0.01089064,0.004641075,0.003305507,0.009362929,0.0011476431,0.00096128817,0.015011411,0.019378128,0.0063111433,0.005450682,0.003001922,0.020017022,0.0026713635,0.003865445,0.011480412
0.010263703,0.012771797,0.0031674774,0.017547676,7.4751406e-05,0.019929443,0.0037514581,0.0077306544,0.011396542,0.005414375,0.005389581,0.017554417,0.020813791,0.0010948041,0.0018829866,0.018551806,0.022670262,0.012400979,0.02088786,0.010707952,0.012266046,0.023484498,0.014651461,0.02278663,0.01974192,0.0030269558,0.0210773,0.00584876,0.022197876,0.0013959676,0.012434154,0.010776514,0.00015902874,0.0016840837,0.0072549195,0.0004697666,0.021536034,0.02150649,0.022264458,0.02035414
0.017768012,0.0049701934,0.0038864291,0.011549818,0.026823165,0.020980796,0.021106264,0.01069414,0.0035812708,0.015975658,0.0065421225,0.005558705,0.0063686525,0.012212627,0.025898237,0.009704864,0.023793802,0.0052717347,0.01592127,0.019330492,0.003735979,0.023415606,0.0073934756,0.0019804502,0.011064769,0.007436624,0.012392656,0.00038007912,0.009270484,0.003957066,0.02349383,0.013806718,0.004066813,0.008930576,0.00042617047,0.00078172056,0.02327517,0.025742043,0.023056269,0.01973939
0.019083656,0.008568634,0.008685146,0.006204809,0.02027168,0.00906176,0.010600134,0.012406699,0.018010823,0.017621325,0.009391262,0.018284012,0.0044680284,0.011746339,0.0046147094,0.02151832,0.0020560098,0.019495996,0.021460136,0.008635589,0.019424418,0.023893284,0.023052374,0.019125074,0.012061716,0.001385641,0.009269692,0.006486261,0.0005225092,0.01830677,0.0069414075,0.015414934,0.0036548595,0.011958757,0.011335506,0.010136068,0.0062525524,0.011338325,0.016445134,0.011372471
0.01678284,0.0014591062,0.00084625505,0.009961732,0.016579563,0.006766596,0.020975532,0.014061661,0.0012116005,0.00089425914,0.014426295,0.002011622,0.013437402,0.0069475905,0.013262349,0.021322567,0.021743283,0.007888877,0.021805406,0.020586966,0.0057519595,0.018219715,0.016713839,0.01624043,0.009019118,0.0031265537,0.01641381,0.013795952,0.016191958,0.006843133,0.016381567,0.00020704683,0.005024203,0.011821086,0.022959238,0.021722943,0.0015832866,0.008896058,0.022576826,0.024273256
0.013481708,0.010517535,0.0045249774,0.00038579456,0.01306702,0.006451469,0.01566003,0.004216825,0.015090055,0.013427188,0.00836828,0.00449256,0.013614578,0.0070365407,0.0019777375,0.007794578,0.0059794174,0.011095913,0.002772292,0.0005136803,0.0057257023,0.006711129,0.010678198,0.004066409,0.0075445315,0.009252008,0.005526391,0.010064413,0.01165365,0.004567305,0.004797695,0.006840102,0.012981073,0.0013838059,0.0005739124,0.0029577913,0.013223882,0.0085591525,0.0029614922,0.004644957
0.014641864,0.0076768883,0.0026784118,0.019348636,0.014709976,0.003123615,0.022410467,0.005605115,0.01136092,0.02922007,0.029397704,0.018541217,0.01944482,0.00401449,0.027794378,0.010432027,0.005601362,0.023936007,0.0074199294,0.008757551,0.00026547076,0.00036863182,0.005163509,0.017409982,0.0038678274,0.017492104,0.002789186,0.0016887513,0.0116218,0.005970788,0.029277237,0.011709031,0.02015701,0.01650386,0.0015299955,0.00591583,0.016203241,0.011273645,0.023301503,0.0038436025
