0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
0.007058477,0.0148576675,0.018819876,0.01213972,0.014380585,0.01951202,0.017832266,0.004547679,0.011849458,0.004530447,0.011873941,0.0073875734,0.015025863,0.019254848,0.013197014,0.00468194,0.0051015466,0.0121828215,0.012216652,0.018472198,0.014947986,0.008724356,0.01917523,0.010559472,0.0049073324,0.00518504,0.012927508,0.01732372,0.012594008,0.017444115,0.0010249965,0.0118439635,0.0031365694,0.01829358,0.005468747,0.013468168,0.019708417,0.005901982,0.013502645,0.009788516
0.0012104261,0.027638705,0.020257175,0.011235549,0.012422706,0.0026718404,0.0038331016,0.016003763,0.00022080235,0.00805516,0.011369694,0.006713447,0.007541317,0.006054212,0.02029968,0.0015944794,0.025662474,0.028377017,0.0048640342,0.02256518,0.020333502,0.018583648,0.0040340745,0.010857829,0.0059969737,0.027363133,0.01472148,0.0023650706,0.005556926,0.024204638,0.0023696348,0.0019074089,0.0006563543,0.0033313273,0.026159469,0.00073835504,0.02274398,0.0026479573,0.013538877,0.023536235
0.018493034,0.010441345,0.017159915,0.021157254,0.006785768,0.01567663,0.021145139,0.0075093377,0.011857619,0.012069191,0.0008888318,0.011713216,0.007858465,0.021707838,0.013768904,0.00013119119,0.0056216777,0.014297442,0.0052371942,0.006496427,0.02059585,0.006904133,0.00542067,0.021070946,0.020158073,0.0025927238,0.0035960302,0.016720712,0.008448464,0.014764485,0.013307648,0.003977938,0.014355949,0.011483705,0.017568108,0.015809098,0.009965847,0.005702179,0.020806082,0.0069555924
0.011647918,0.020441262,0.0028517433,0.010560857,0.018265886,0.017819544,0.018169673,0.011595288,0.008418492,0.0104085,0.015846236,0.0027850165,0.017506422,0.019181818,0.01789895,0.0020939456,0.012284096,0.00021027717,0.0019851453,0.015215646,0.01585432,0.0058708927,0.013482686,0.005521263,0.015789552,0.01632976,0.021289162,0.005143395,0.007959728,0.0099969115,0.016966296,0.012012219,0.0029784502,0.011460652,0.014834564,0.019538151,0.0028164915,0.007656272,0.019215483,0.009946372
0.0128933685,0.011701561,0.014239529,0.011777534,0.012001238,0.008216097,0.014877015,0.0061202864,0.00794332,0.0066483603,0.014753879,0.017518828,0.006879329,0.0026927695,0.011331438,0.009591168,0.013797749,0.0068232743,0.011784733,0.0015822373,0.00452454,0.00295438,0.0061475583,0.0065958495,0.016573431,0.012423604,0.01440129,0.014236853,0.016873632,0.003627625,0.00845413,0.00324018,0.010215333,0.0115029365,0.00585735,0.008871255,0.016004719,0.0029577368,0.008546722,0.0036025185
0.009940277,0.018951364,0.0060728877,0.0061562792,0.0010210113,0.020240273,0.015715847,0.017451525,0.011408445,0.0042038234,0.007097873,0.016481401,0.0003102192,0.015864564,0.020753969,0.0020597312,0.019482274,0.01290785,0.0020063166,0.009113454,0.0122189,0.020320676,0.018793639,0.01659489,0.01547674,0.014616744,0.011296273,0.017561233,0.014998137,0.0014295601,0.020578653,0.00927118,0.00667419,0.0058495654,0.0065832958,0.014711785,0.0025069825,0.006540717,0.019691832,0.016389431
0.0017589158,0.004712843,0.01738282,0.002577593,0.005854883,0.0005812986,0.0059789433,0.003577564,0.02143494,0.0069833943,0.0028750275,0.023936905,0.010720324,0.023552056,0.011010143,0.01987489,0.019902054,0.024666864,0.00275478,0.012705452,0.022601336,0.008930496,0.010875983,0.027603848,0.0059198835,0.020017162,0.008501964,0.0009889923,0.0014594898,0.026277596,0.014029312,0.025887769,0.003522053,0.010687376,0.00652815,0.0051715276,0.005064838,0.013685169,0.007307998,0.022697024
0.0083472235,0.0015377327,0.0068585505,0.0045650895,0.0049515977,0.013941252,0.018067967,0.0038528903,0.006521906,0.00610157,0.01852197,0.014534566,0.003967059,0.014142682,0.015216852,0.010164506,0.00502567,0.013638057,0.014491359,0.0067025614,0.010122441,0.010127204,0.0018037548,0.006904717,0.00030243534,0.0109159555,0.011990467,0.012154112,0.0013918964,0.0013397242,0.012609312,0.00901549,0.018913316,0.012457388,0.018424533,0.006675141,0.009371002,0.009047098,0.013746338,0.0061611864
0.017843043,0.017173624,0.0038295656,0.013147238,0.01305825,0.023898607,0.004422842,0.02439721,0.0010727564,0.000876036,0.01049598,0.0028871952,0.011356777,0.012319877,0.016833073,0.008760772,0.009882155,0.0019367314,0.018180514,0.007969746,0.018940948,0.01675111,0.016435415,0.022368992,0.010590787,0.008894836,0.0030084387,0.021380166,0.0028701003,0.0031131685,0.010211505,0.004986759,0.016277604,0.02099579,0.020611743,0.011338633,0.0030444008,0.002070495,0.013764287,0.018787304
0.02109859,0.0016227156,0.009783345,0.00016300743,0.010559435,0.00576421,0.01896618,0.004933906,0.015414688,0.0074273837,0.019962605,0.009640868,0.0035545696,0.0025610444,0.008844703,0.021546565,0.008979921,0.012391355,0.010839239,0.018582918,0.007796188,0.006596732,0.008554229,0.021067768,0.001178699,0.023298027,0.0062369136,0.010322047,0.00452123,0.004967602,0.01950256,0.006235856,0.011989595,0.015159036,0.021778872,0.0181694,0.022105867,0.016903229,0.02198817,0.008693075
