user_id,items_id,score
0,12,4.0
0,20,4.0
0,32,4.0
0,34,4.0
0,38,4.0
0,47,4.0
0,50,4.0
0,54,3.5
0,60,3.0
0,98,4.0
0,109,4.0
0,140,3.0
0,167,4.0
0,195,4.0
0,225,4.0
0,266,4.0
0,274,4.0
0,323,3.0
0,329,4.0
0,332,4.0
0,349,2.0
0,375,3.5
0,396,3.0
0,463,4.0
0,483,4.0
0,496,2.0
0,507,4.0
0,551,3.0
0,581,3.0
0,589,3.5
0,628,4.0
0,647,4.0
0,663,2.0
0,665,3.5
0,670,3.5
0,706,4.0
0,710,3.0
0,717,3.0
0,729,3.0
0,730,4.0
0,769,4.0
0,779,3.0
0,789,3.0
0,790,3.5
0,801,3.0
0,807,3.0
0,836,4.0
0,866,4.5
0,921,5.0
0,930,3.0
0,961,3.0
0,965,4.0
0,966,4.0
0,993,3.5
0,1005,5.0
0,1038,3.0
0,1049,4.0
0,1070,4.0
0,1091,4.0
0,1142,4.0
0,1169,4.5
0,1173,3.0
0,1217,4.0
0,1221,4.0
0,1248,4.0
0,1268,4.0
0,1296,3.0
0,1304,4.0
0,1314,4.0
0,1324,3.0
0,1360,4.0
0,1361,2.5
0,1363,4.0
0,1366,2.5
0,1369,3.0
0,1401,2.0
0,1405,4.0
0,1416,4.0
0,1418,3.0
0,1419,4.0
0,1478,4.0
0,1487,4.0
0,1488,3.5
0,1507,4.0
0,1550,4.0
0,1575,4.0
0,1577,4.0
0,1603,3.0
0,1610,4.0
0,1613,4.0
0,1626,2.5
0,1627,2.0
0,1648,4.0
0,1662,3.0
0,1670,3.5
0,1676,3.0
0,1686,3.5
0,1692,4.0
0,1704,3.0
0,1729,4.0
0,1741,4.0
0,1743,4.0
0,1744,3.0
0,1750,3.0
0,1763,4.0
0,1767,3.0
0,1775,3.5
0,1785,3.0
0,1797,4.0
0,1808,3.0
0,1822,4.0
0,1825,3.5
0,1838,3.0
0,1851,4.0
0,1865,4.0
0,1910,4.0
0,1923,4.0
0,1934,3.0
0,1940,3.0
0,1975,3.0
0,1988,3.0
0,2004,4.0
0,2012,3.5
0,2020,4.0
0,2045,3.0
0,2072,3.0
0,2078,3.0
0,2097,3.0
0,2132,2.0
0,2145,3.5
0,2185,4.0
0,2231,3.0
0,2244,2.5
0,2263,3.0
0,2286,4.0
0,2304,3.0
0,2308,4.0
0,2312,4.0
0,2330,4.0
0,2335,4.0
0,2341,3.5
0,2362,4.0
0,2390,2.5
0,2399,3.0
0,2410,3.0
0,2423,4.0
0,2488,3.0
0,2491,3.0
0,2501,4.0
0,2544,3.5
0,2566,4.0
0,2567,3.0
0,2582,2.5
0,2584,4.0
0,2613,3.0
0,2615,3.0
0,2620,2.0
0,2627,3.0
0,2629,4.0
0,2645,3.5
0,2646,3.0
0,2705,3.0
0,2815,3.0
0,2884,3.5
0,2911,3.5
0,2917,3.0
0,2920,4.0
0,2936,3.0
0,2937,4.0
0,2949,3.5
0,2965,3.0
0,3002,4.0
0,3006,4.0
0,3011,3.0
0,3016,4.0
0,3026,2.0
0,3036,4.0
0,3044,4.0
0,3046,2.5
0,3052,4.0
0,3064,3.0
0,3069,3.5
0,3073,3.0
0,3081,3.0
0,3087,4.0
0,3145,3.0
0,3157,3.0
0,3160,4.0
0,3164,4.0
0,3165,4.0
0,3180,2.0
0,3202,3.0
0,3254,3.0
0,3306,3.0
0,3311,1.0
0,3375,4.0
0,3396,4.0
0,3412,3.0
0,3424,3.5
0,3450,3.0
0,3452,3.0
0,3495,2.5
0,3514,4.0
0,3577,4.0
0,3591,3.0
0,3618,3.0
0,3646,4.0
0,3653,3.0
0,3674,3.0
0,3700,3.0
0,3778,4.0
0,3805,4.0
0,3826,3.5
0,3842,2.5
0,3845,4.0
0,3867,2.0
0,3881,3.0
0,3886,2.0
0,3912,3.0
0,3926,3.0
0,3935,4.0
0,3937,3.0
0,3939,3.0
0,4003,3.0
0,4005,4.0
0,4027,3.0
0,4047,3.0
0,4082,4.0
0,4088,3.0
0,4091,3.0
0,4126,3.5
0,4131,4.0
0,4141,3.0
0,4163,3.0
0,4178,4.0
0,4195,3.0
0,4199,3.5
0,4204,4.0
0,4244,2.5
0,4248,3.0
0,4253,3.0
0,4259,3.0
0,4270,3.0
0,4279,3.5
0,4281,3.0
0,4282,2.0
0,4304,3.0
0,4340,3.0
0,4351,4.0
0,4353,3.0
0,4402,3.0
0,4404,2.0
0,4488,4.0
0,4512,4.0
0,4520,3.0
0,4538,4.0
0,4550,2.0
0,4566,3.5
0,4571,2.0
0,4577,1.0
0,4587,4.0
0,4591,4.0
0,4637,2.0
0,4642,3.0
0,4652,3.5
0,4736,3.0
0,4797,3.5
0,4805,4.0
0,4879,3.0
0,4889,3.0
0,4893,3.0
0,4916,4.0
0,4936,4.0
0,4945,2.0
1,29,5.0
1,31,5.0
1,36,4.5
1,66,4.0
1,91,4.0
1,103,4.5
1,116,4.0
1,130,4.0
1,136,4.5
1,171,2.5
1,173,2.0
1,180,4.5
1,188,3.5
1,189,3.5
1,190,4.0
1,193,3.0
1,205,3.0
1,228,5.0
1,258,5.0
1,292,4.5
1,297,5.0
1,310,4.0
1,346,5.0
1,371,3.5
1,413,5.0
1,424,4.5
1,428,4.0
1,448,3.0
1,458,3.5
1,496,2.5
1,517,2.0
1,519,4.0
1,563,5.0
1,572,2.5
1,574,5.0
1,594,3.5
1,604,5.0
1,625,3.5
1,628,4.0
1,629,3.5
1,642,4.0
1,675,2.0
1,709,2.0
1,718,5.0
1,721,4.5
1,734,4.0
1,761,3.5
1,791,3.0
1,812,4.0
1,824,3.5
1,840,1.5
1,852,3.0
1,854,3.5
1,862,2.0
1,874,3.5
1,888,5.0
1,899,5.0
1,906,3.5
1,930,4.0
1,934,4.0
1,939,2.5
1,943,5.0
1,950,3.5
1,951,3.0
1,977,2.5
1,978,3.0
1,1008,4.5
1,1022,4.5
1,1053,1.5
1,1070,3.0
1,1072,3.5
1,1094,4.0
1,1153,4.0
1,1174,3.0
1,1184,4.0
1,1256,4.0
1,1263,2.5
1,1268,5.0
1,1289,4.5
1,1293,4.0
1,1314,2.5
1,1315,3.5
1,1344,4.0
1,1351,3.5
1,1356,3.0
1,1360,4.0
1,1374,4.5
1,1380,3.5
1,1395,2.5
1,1402,3.0
1,1417,2.0
1,1435,5.0
1,1454,4.0
1,1482,2.0
1,1493,2.0
1,1496,2.5
1,1498,2.0
1,1503,2.0
1,1505,2.0
1,1507,4.5
1,1543,3.0
1,1555,2.0
1,1558,3.0
1,1560,5.0
1,1565,2.0
1,1598,4.0
1,1627,1.0
1,1658,4.0
1,1661,1.5
1,1689,3.5
1,1716,4.0
1,1723,1.0
1,1729,5.0
1,1740,3.0
1,1744,3.0
1,1760,4.0
1,1766,4.5
1,1779,2.0
1,1788,2.5
1,1794,4.5
1,1795,4.5
1,1867,3.0
1,1884,5.0
1,1900,4.5
1,1907,4.0
1,1932,3.5
1,1954,4.5
1,1973,5.0
1,1982,3.5
1,2000,2.5
1,2008,1.5
1,2034,2.0
1,2051,4.5
1,2076,2.0
1,2077,2.5
1,2080,4.0
1,2082,4.0
1,2096,5.0
1,2098,4.0
1,2113,4.0
1,2117,1.5
1,2154,4.0
1,2157,2.5
1,2179,3.5
1,2211,2.0
1,2212,3.0
1,2217,3.0
1,2219,4.0
1,2224,4.0
1,2228,2.5
1,2243,2.0
1,2255,2.5
1,2263,2.0
1,2283,4.0
1,2287,3.5
1,2340,4.0
1,2392,2.0
1,2415,1.5
1,2439,4.0
1,2469,4.0
1,2501,5.0
1,2548,2.0
1,2593,3.5
1,2597,3.0
1,2610,3.5
1,2631,3.5
1,2632,2.0
1,2653,3.0
1,2662,2.0
1,2666,5.0
1,2674,4.5
1,2690,2.0
1,2703,3.0
1,2733,3.0
1,2766,2.5
1,2770,3.5
1,2778,3.5
1,2808,4.0
1,2849,3.5
1,2850,2.0
1,2893,3.0
1,2910,4.0
1,2980,4.0
1,2985,2.5
1,3018,2.0
1,3023,2.5
1,3036,4.5
1,3066,2.5
1,3098,4.0
1,3104,5.0
1,3107,1.5
1,3118,4.0
1,3129,4.5
1,3130,3.0
1,3157,3.5
1,3164,5.0
1,3167,2.0
1,3170,2.5
1,3190,2.5
1,3191,2.5
1,3209,4.0
1,3240,4.0
1,3241,2.5
1,3245,3.5
1,3256,2.0
1,3261,3.5
1,3266,3.0
1,3284,5.0
1,3289,4.0
1,3358,5.0
1,3373,4.0
1,3432,3.5
1,3447,3.0
1,3529,5.0
1,3548,1.5
1,3553,3.0
1,3590,3.0
1,3592,1.5
1,3610,4.0
1,3751,2.5
1,3822,3.5
1,3830,2.0
1,3845,5.0
1,3849,2.0
1,3885,3.5
1,3906,3.5
1,3963,3.0
1,3969,4.5
1,4020,3.5
1,4031,3.5
1,4048,4.0
1,4114,4.0
1,4116,2.0
1,4200,4.0
1,4237,4.0
1,4239,2.0
1,4245,2.5
1,4260,4.5
1,4278,2.0
1,4331,2.0
1,4339,3.5
1,4370,5.0
1,4372,4.0
1,4400,4.0
1,4415,2.0
1,4453,4.0
1,4516,1.5
1,4529,2.5
1,4536,3.5
1,4564,4.0
1,4579,4.0
1,4614,3.0
1,4619,4.0
1,4620,3.5
1,4632,2.5
1,4653,3.5
1,4701,4.5
1,4720,4.5
1,4739,4.0
1,4746,3.5
1,4767,4.0
1,4774,3.0
1,4806,4.0
1,4833,4.0
2,3,4.0
2,6,3.0
2,12,3.0
2,39,4.0
2,68,2.0
2,100,4.0
2,105,5.0
2,107,3.0
2,108,3.0
2,181,4.0
2,211,3.0
2,215,3.0
2,216,3.0
2,243,2.0
2,263,2.0
2,273,3.0
2,306,3.0
2,316,3.0
2,350,2.0
2,360,3.0
2,366,3.0
2,388,3.0
2,398,2.0
2,425,3.0
2,468,4.0
2,476,2.0
2,481,1.0
2,496,2.0
2,515,2.0
2,537,2.0
2,544,3.0
2,552,2.0
2,588,2.0
2,608,4.0
2,620,3.0
2,622,3.0
2,635,4.0
2,638,1.0
2,640,2.0
2,644,2.0
2,646,2.0
2,656,2.0
2,661,3.0
2,674,1.0
2,700,2.0
2,723,4.0
2,746,2.0
2,763,2.0
2,768,4.0
2,836,3.0
2,868,2.0
2,873,3.0
2,879,2.0
2,894,3.0
2,903,3.0
2,924,3.0
2,935,3.0
2,956,2.0
2,1024,4.0
2,1030,2.0
2,1063,2.0
2,1078,2.0
2,1083,4.0
2,1142,3.0
2,1151,2.0
2,1155,3.0
2,1209,4.0
2,1216,4.0
2,1272,2.0
2,1298,3.0
2,1343,4.0
2,1379,4.0
2,1380,3.0
2,1429,2.0
2,1439,2.0
2,1455,3.0
2,1458,2.0
2,1469,4.0
2,1474,3.0
2,1508,2.0
2,1516,2.0
2,1522,2.0
2,1528,2.0
2,1557,2.0
2,1572,2.0
2,1588,4.0
2,1596,2.0
2,1607,2.0
2,1681,1.0
2,1682,2.0
2,1752,2.0
2,1773,2.0
