user_id,items_id,score
A100WO06OQR8BQ,B000VX6XL6,5.0
A100WO06OQR8BQ,B008H9BXMK,3.0
A100WO06OQR8BQ,B00HSQAIQU,1.0
A100WO06OQR8BQ,B00A3YDT5Q,2.0
A100WO06OQR8BQ,B0002CPBWI,5.0
A100WO06OQR8BQ,B002VPE1X4,5.0
A100WO06OQR8BQ,B005HTIWF4,3.0
A100WO06OQR8BQ,B0092U3TKC,3.0
A100WO06OQR8BQ,B00K91DB7Y,1.0
A10ZBR6O8S8OCY,B004CLYEH8,5.0
A10ZBR6O8S8OCY,B00829TIA4,5.0
A10ZBR6O8S8OCY,B001E1Y5O6,5.0
A10ZBR6O8S8OCY,B0063705PE,5.0
A10ZBR6O8S8OCY,B005PUZOYM,5.0
A10ZBR6O8S8OCY,B003YKG2XM,5.0
A11I1I9QLMAM1A,B008DWCRQW,4.0
A11I1I9QLMAM1A,B009NHWVIA,5.0
A11I1I9QLMAM1A,B0097CXWUW,4.0
A11I1I9QLMAM1A,B003RRYAXQ,5.0
A11I1I9QLMAM1A,B002TLTE6Y,5.0
A11I1I9QLMAM1A,B009T0NFTA,3.0
A11I1I9QLMAM1A,B00A3YDT5Q,4.0
A11I1I9QLMAM1A,B00F0DD0I6,5.0
A11I1I9QLMAM1A,B00AR95FOU,4.0
A11I1I9QLMAM1A,B004P8K24W,4.0
A11I1I9QLMAM1A,B00DDK1QUC,5.0
A11I1I9QLMAM1A,B005FYNSPK,4.0
A11I1I9QLMAM1A,B003VAHYNC,5.0
A11I1I9QLMAM1A,B005KFONIU,5.0
A11I1I9QLMAM1A,B009M27MB2,5.0
A11OTLEDSW8ZXD,B0079UAT0A,4.0
A11OTLEDSW8ZXD,B004Q3R9AQ,4.0
A11OTLEDSW8ZXD,B00D6XW62I,5.0
A11OTLEDSW8ZXD,B00HMREOLK,5.0
A11OTLEDSW8ZXD,B008D1JRIO,5.0
A11OTLEDSW8ZXD,B0007U0GZM,4.0
A11OTLEDSW8ZXD,B005KP473Q,3.0
A12DQZKRKTNF5E,B007OY5V68,4.0
A12DQZKRKTNF5E,B00DTZYHX4,5.0
A12DQZKRKTNF5E,B00834SJNA,5.0
A12DQZKRKTNF5E,B001E1Y5O6,4.0
A12DQZKRKTNF5E,B001TH7GUU,5.0
A12DQZKRKTNF5E,B00BGGDVOO,5.0
A12DQZKRKTNF5E,B00AYQ433U,4.0
A12DQZKRKTNF5E,B008D1JRIO,4.0
A12DQZKRKTNF5E,B00CD1FB26,4.0
A12DQZKRKTNF5E,B00429N18S,5.0
A12DQZKRKTNF5E,B0014J07R2,5.0
A12DQZKRKTNF5E,B009YT6PPC,4.0
A132ETQPMHQ585,B00825BZUY,3.0
A13MKSASQ6YWL7,B00829TIA4,4.0
A13MKSASQ6YWL7,B0035JJJQY,4.0
A13MKSASQ6YWL7,B00CIRLJPI,3.0
A13WOT3RSXKRD5,B0041Q38NU,5.0
A13WOT3RSXKRD5,B00829TIA4,5.0
A13WOT3RSXKRD5,B00J4O1YBW,2.0
A13WOT3RSXKRD5,B000067S60,4.0
A13WOT3RSXKRD5,B004YQX0SK,4.0
A14DNCG5WHM86Z,B009G5T9LG,2.0
A14DNCG5WHM86Z,B0023B14TK,4.0
A15T9G38F589KM,B007W7PIZ6,4.0
A15T9G38F589KM,B005HMKKH4,5.0
A15T9G38F589KM,B001TH7GUU,5.0
A15T9G38F589KM,B006EKIQYM,5.0
A15T9G38F589KM,B002C1BHIO,3.0
A15T9G38F589KM,B009VV56TY,5.0
A15T9G38F589KM,B000M2TAN4,5.0
A15T9G38F589KM,B003VAK16O,5.0
A16YU3GRGCD95S,B008DWCRQW,5.0
A16YU3GRGCD95S,B006WVR9GY,4.0
A16YU3GRGCD95S,B00EOI2SR2,5.0
A17V9XL4CWTQ6G,B0082E9K7U,5.0
A17V9XL4CWTQ6G,B00A7PPLP2,4.0
A17V9XL4CWTQ6G,B003XE3X8Q,5.0
A17V9XL4CWTQ6G,B00EOI2TD0,5.0
A17V9XL4CWTQ6G,B003L1ZYZ6,5.0
A18ECVX2RJ7HUE,B007I5JT4S,5.0
A18GJ9MYYO6GCQ,B004YHXXKO,5.0
A18GJ9MYYO6GCQ,B007W66RCU,5.0
A18GJ9MYYO6GCQ,B006ZT4VA0,5.0
A18GJ9MYYO6GCQ,B005HY4U5A,2.0
A18GJ9MYYO6GCQ,B0046TJG1U,5.0
A19UTUEBWKIZFT,B0079UAT0A,5.0
A19UTUEBWKIZFT,B00G4UQ6U8,5.0
A19UTUEBWKIZFT,B008X9Z8NE,5.0
A19UTUEBWKIZFT,B00JF0D7RE,5.0
A19UTUEBWKIZFT,B009QV72VY,5.0
A19UTUEBWKIZFT,B00DR8LA60,5.0
A19UTUEBWKIZFT,B002LARRDK,1.0
A19UTUEBWKIZFT,B00452V66G,5.0
A19UTUEBWKIZFT,B007PTCFFW,3.0
A19UTUEBWKIZFT,B004XC6GJ0,5.0
A19XMHRB3G4DIR,B004CLYEFK,5.0
A19XMHRB3G4DIR,B005QCDY50,5.0
A19XMHRB3G4DIR,B008X9ZBVI,5.0
A19XMHRB3G4DIR,B008X9Z9ZQ,4.0
A19XMHRB3G4DIR,B002SZEOLG,4.0
A19XMHRB3G4DIR,B001B8EOMU,5.0
A1B6O7SAIYG2N0,B00829TIEK,4.0
A1B6O7SAIYG2N0,B00BEGS4R0,2.0
A1B6O7SAIYG2N0,B00FNPD1OY,4.0
A1B6O7SAIYG2N0,B009PK9S90,4.0
A1B6O7SAIYG2N0,B00AR95FOU,4.0
A1E1LEVQ9VQNK,B008X9ZBVI,5.0
A1E1LEVQ9VQNK,B008X9Z8NE,5.0
A1E1LEVQ9VQNK,B004GCJEZU,5.0
A1E1LEVQ9VQNK,B0074BW614,5.0
A1E1LEVQ9VQNK,B00BWL33H8,4.0
A1E1LEVQ9VQNK,B002WE4HE2,5.0
