user_id,items_id,score
A100WO06OQR8BQ,B0088CJT4U,4.0
A100WO06OQR8BQ,B003ES5ZUU,5.0
A100WO06OQR8BQ,B002SZEOLG,5.0
A100WO06OQR8BQ,B000VX6XL6,5.0
A100WO06OQR8BQ,B0042FZ50O,2.0
A100WO06OQR8BQ,B00EXK14S0,3.0
A100WO06OQR8BQ,B00006RVPW,5.0
A100WO06OQR8BQ,B001342KM8,5.0
A100WO06OQR8BQ,B00DR0C96S,3.0
A100WO06OQR8BQ,B0009YJXMS,4.0
A10ZBR6O8S8OCY,B00AQRUW4Q,5.0
A10ZBR6O8S8OCY,B00829TIA4,5.0
A10ZBR6O8S8OCY,B002TLTE6Y,5.0
A11I1I9QLMAM1A,B00A7PPLP2,5.0
A11I1I9QLMAM1A,B0034CL2ZI,4.0
A11I1I9QLMAM1A,B0074BW614,4.0
A11I1I9QLMAM1A,B008ULPCB8,4.0
A11I1I9QLMAM1A,B00BOHNYU6,5.0
A11I1I9QLMAM1A,B00DQZOIOU,5.0
A11I1I9QLMAM1A,B005FYNSPK,4.0
A11I1I9QLMAM1A,B001CIREXA,5.0
A11I1I9QLMAM1A,B009M27MB2,5.0
A11I1I9QLMAM1A,B00JY4QCJQ,4.0
A11OTLEDSW8ZXD,B004Q3R9AQ,4.0
A11OTLEDSW8ZXD,B002VPE1YS,5.0
A11OTLEDSW8ZXD,B00GBATPFO,5.0
A12DQZKRKTNF5E,B003XE3X8Q,4.0
A12DQZKRKTNF5E,B002WE6D44,5.0
A12DQZKRKTNF5E,B0002L5R78,5.0
A12DQZKRKTNF5E,B009YQ8BTI,4.0
A12DQZKRKTNF5E,B009SYZ8OC,5.0
A12DQZKRKTNF5E,B00BGGDVOO,5.0
A12DQZKRKTNF5E,B003VAGXWK,4.0
A12DQZKRKTNF5E,B00AVWKUXE,4.0
A12DQZKRKTNF5E,B001PIBE8I,5.0
A12DQZKRKTNF5E,B00BP5KOPA,5.0
A132ETQPMHQ585,B00825BZUY,3.0
A13MKSASQ6YWL7,B0088PPFP4,4.0
A13MKSASQ6YWL7,B009F7IBZK,5.0
A13WOT3RSXKRD5,B004CLYEH8,5.0
A13WOT3RSXKRD5,B002WE6D44,5.0
A13WOT3RSXKRD5,B006RG0QC8,4.0
A14DNCG5WHM86Z,B002SQK2F2,2.0
A15T9G38F589KM,B005HMKKH4,5.0
A15T9G38F589KM,B001TH7GUU,5.0
A15T9G38F589KM,B002VPE1Z2,5.0
A15T9G38F589KM,B002C1BHIO,3.0
A15T9G38F589KM,B002VPE1QG,4.0
A15T9G38F589KM,B000RQSGYO,2.0
A15T9G38F589KM,B003VAK16O,5.0
A16YU3GRGCD95S,B0097CZHAU,5.0
A16YU3GRGCD95S,B00IVFDZBC,5.0
A17V9XL4CWTQ6G,B00IX2VGFA,5.0
A17V9XL4CWTQ6G,B0023B14TK,5.0
A18ECVX2RJ7HUE,B004CLYJ1Y,4.0
A18GJ9MYYO6GCQ,B001XURP7W,4.0
A18GJ9MYYO6GCQ,B006ZT4VA0,5.0
A18GJ9MYYO6GCQ,B00931DHKM,3.0
A19UTUEBWKIZFT,B00A7PPLP2,5.0
A19UTUEBWKIZFT,B008X9Z9ZQ,5.0
A19UTUEBWKIZFT,B008X9Z44M,5.0
A19UTUEBWKIZFT,B002J9HBIO,5.0
A19UTUEBWKIZFT,B00DQZO0R0,5.0
A19UTUEBWKIZFT,B00JC5Y6YA,5.0
A19XMHRB3G4DIR,B00JP12170,3.0
A19XMHRB3G4DIR,B004XC6GJ0,5.0
A19XMHRB3G4DIR,B002IC0YL8,5.0
A19XMHRB3G4DIR,B001B8EOMU,5.0
A19XMHRB3G4DIR,B000OTF6G0,5.0
A1B6O7SAIYG2N0,B0046HAO40,3.0
A1B6O7SAIYG2N0,B00F3F0EIU,4.0
A1B6O7SAIYG2N0,B002TLTE6O,3.0
A1E1LEVQ9VQNK,B004CLYEFK,5.0
A1E1LEVQ9VQNK,B00D4MFPLA,5.0
A1E1LEVQ9VQNK,B008ULPCB8,3.0
A1E1LEVQ9VQNK,B005IMFX2K,5.0
A1E1LEVQ9VQNK,B00AYQ433U,5.0
A1E1LEVQ9VQNK,B002FYL7PG,5.0
A1E1LEVQ9VQNK,B00IORDBPC,4.0
A1E1LEVQ9VQNK,B005QBK5V2,5.0
A1EARN5PUVIF1S,B00D5Q75RC,5.0
A1EVV74UQYVKRY,B0079UAT0A,5.0
A1EVV74UQYVKRY,B00G4UQ6U8,5.0
A1EVV74UQYVKRY,B005I6EU48,3.0
A1EVV74UQYVKRY,B007W7PK04,4.0
A1EVV74UQYVKRY,B007W7PIZ6,4.0
A1EVV74UQYVKRY,B00BUACE8K,4.0
A1EVV74UQYVKRY,B005OOKNP4,5.0
A1F7YU6O5RU432,B005QCDY50,4.0
A1F7YU6O5RU432,B005I6EU48,5.0
A1F7YU6O5RU432,B008MF3X9K,5.0
A1F7YU6O5RU432,B008MF48J4,5.0
A1F7YU6O5RU432,B006I5MKZY,5.0
A1F7YU6O5RU432,B0035JJJQE,4.0
A1F7YU6O5RU432,B002FYL7PG,5.0
A1F7YU6O5RU432,B00746W3HG,5.0
A1F9Z42CFF9IAY,B004Q3R9AQ,2.0
A1F9Z42CFF9IAY,B00109Y2DQ,5.0
A1F9Z42CFF9IAY,B004HKJTT2,2.0
A1F9Z42CFF9IAY,B004QK8FBG,2.0
A1F9Z42CFF9IAY,B000VY2BC0,4.0
A1F9Z42CFF9IAY,B00GBATPFO,5.0
A1GYEGLX3P2Y7P,B004CLYEE6,3.0
A1GYEGLX3P2Y7P,B004CLYEDC,5.0
A1GYEGLX3P2Y7P,B006W8U2MU,5.0
A1GYEGLX3P2Y7P,B003XU6H8I,5.0
A1GYEGLX3P2Y7P,B00FG38L16,4.0
A1H7Y5XKPGT0OS,B003M0NURK,4.0
A1H7Y5XKPGT0OS,B0074BW614,5.0
A1H7Y5XKPGT0OS,B009T0NFTA,4.0
A1H7Y5XKPGT0OS,B00A81ICCE,4.0
A1H7Y5XKPGT0OS,B00212NO6W,5.0
A1IH42TUIZ2XJL,B004SBBD8U,5.0
A1IH42TUIZ2XJL,B00426C57O,5.0
A1ITRGMT80D5TK,B007BY0MIS,2.0
A1ITRGMT80D5TK,B00904JILO,2.0
A1ITRGMT80D5TK,B008D97LNE,4.0
A1ITRGMT80D5TK,B00EPY0QVU,5.0
A1IU7S4HCK1XK0,B000N99BBC,5.0
A1IU7S4HCK1XK0,B004QK7HI8,5.0
A1IU7S4HCK1XK0,B006GWO5WK,3.0
A1IU7S4HCK1XK0,B004TKTOWC,5.0
A1IU7S4HCK1XK0,B0035JJJQY,2.0
A1KT19TDP9VE63,B000TKHBDK,5.0
A1MZL91Z44RN06,B004CLYEH8,4.0
A1MZL91Z44RN06,B004CLYEDC,4.0
A1MZL91Z44RN06,B0018O9JIG,5.0
A1ODOGXEYECQQ8,B00FSA8VQ2,4.0
A1ODOGXEYECQQ8,B001TH7GSW,5.0
A1ODOGXEYECQQ8,B00CJRZ31S,4.0
A1ODOGXEYECQQ8,B0015DYMVO,4.0
A1ODOGXEYECQQ8,B00EFE9OAE,5.0
A1ODOGXEYECQQ8,B000JE7GPY,4.0
A1ODOGXEYECQQ8,B001VFUN82,4.0
A1ODOGXEYECQQ8,B004XZHY34,4.0
A1ODOGXEYECQQ8,B00BD99JSQ,2.0
A1ODOGXEYECQQ8,B0011ZCDKS,5.0
A1ODOGXEYECQQ8,B0011NVMO8,4.0
A1ODOGXEYECQQ8,B004WK3U9W,4.0
