user_id,items_id,score
A100WO06OQR8BQ,B002SZEOLG,5.0
A100WO06OQR8BQ,B004CLYE8C,5.0
A100WO06OQR8BQ,B0002CPBWI,5.0
A100WO06OQR8BQ,B002IC0YLS,1.0
A100WO06OQR8BQ,B005HTIWF4,3.0
A100WO06OQR8BQ,B007KZQM9G,5.0
A100WO06OQR8BQ,B00006RVPW,5.0
A100WO06OQR8BQ,B00DR0C96S,3.0
A100WO06OQR8BQ,B0002LEMWE,4.0
A10ZBR6O8S8OCY,B005EM6IAA,5.0
A10ZBR6O8S8OCY,B002TLTE6Y,5.0
A10ZBR6O8S8OCY,B001CHHVCU,4.0
A10ZBR6O8S8OCY,B002TLTE6O,5.0
A10ZBR6O8S8OCY,B003YKG2XM,5.0
A11I1I9QLMAM1A,B008ULPAT2,5.0
A11I1I9QLMAM1A,B0074BW614,4.0
A11I1I9QLMAM1A,B006I5MKZY,5.0
A11I1I9QLMAM1A,B00FLZ2F5W,4.0
A11I1I9QLMAM1A,B00DQZRQPI,5.0
A11I1I9QLMAM1A,B00BQ5RYI4,4.0
A11I1I9QLMAM1A,B009O7Y9AC,4.0
A11I1I9QLMAM1A,B003HFCDLY,5.0
A11I1I9QLMAM1A,B00452V66G,5.0
A11I1I9QLMAM1A,B00CD1FB26,4.0
A11I1I9QLMAM1A,B004P8K24W,4.0
A11I1I9QLMAM1A,B00DDK1QUC,5.0
A11I1I9QLMAM1A,B005FYNSPK,4.0
A11I1I9QLMAM1A,B009M27MB2,5.0
A11OTLEDSW8ZXD,B005QCDY50,3.0
A11OTLEDSW8ZXD,B002WE4HE2,5.0
A11OTLEDSW8ZXD,B0011ZCDKS,5.0
A11OTLEDSW8ZXD,B0007U0GZM,4.0
A11OTLEDSW8ZXD,B005KP473Q,3.0
A12DQZKRKTNF5E,B00G4UQ6U8,5.0
A12DQZKRKTNF5E,B00CJRZ31S,4.0
A12DQZKRKTNF5E,B0041Q38NU,5.0
A12DQZKRKTNF5E,B00DJNCS6O,4.0
A12DQZKRKTNF5E,B00DK2JQOQ,5.0
A12DQZKRKTNF5E,B0071BTJPI,4.0
A12DQZKRKTNF5E,B003XN24GY,4.0
A12DQZKRKTNF5E,B00AYQ433U,4.0
A12DQZKRKTNF5E,B00DR0PDNE,4.0
A12DQZKRKTNF5E,B005DKZTMG,5.0
A12DQZKRKTNF5E,B003VAGXWK,4.0
A12DQZKRKTNF5E,B00F0DD0I6,2.0
A12DQZKRKTNF5E,B00746W3HG,4.0
A12DQZKRKTNF5E,B0014J07R2,5.0
A132ETQPMHQ585,B0015EWMX8,5.0
A13MKSASQ6YWL7,B0035JJJQY,4.0
A13MKSASQ6YWL7,B006DEBYWU,5.0
A13WOT3RSXKRD5,B000N99BBC,5.0
A13WOT3RSXKRD5,B006RG0QC8,4.0
A13WOT3RSXKRD5,B00J4O1YBW,2.0
A13WOT3RSXKRD5,B000067S60,4.0
A13WOT3RSXKRD5,B007PRHNHO,5.0
A13WOT3RSXKRD5,B004YQX0SK,4.0
A14DNCG5WHM86Z,B0097CZHAU,4.0
A14DNCG5WHM86Z,B00B4OCWE8,5.0
A15T9G38F589KM,B004CLYEDC,3.0
A15T9G38F589KM,B00F6E8OUS,5.0
A15T9G38F589KM,B005HMKKH4,5.0
A15T9G38F589KM,B001TOD7ME,5.0
A15T9G38F589KM,B001TH7GUU,5.0
A15T9G38F589KM,B005DOUJL8,5.0
A15T9G38F589KM,B002VPE1Z2,5.0
A15T9G38F589KM,B006EKIQYM,5.0
A15T9G38F589KM,B009VV56TY,5.0
A15T9G38F589KM,B000M2TAN4,5.0
A15T9G38F589KM,B003VAK16O,5.0
A16YU3GRGCD95S,B00DQZNWNI,5.0
A16YU3GRGCD95S,B00DQZO0R0,5.0
A16YU3GRGCD95S,B008MWBY6W,5.0
A16YU3GRGCD95S,B00EOI2SR2,5.0
A17V9XL4CWTQ6G,B002R5AM7C,4.0
A17V9XL4CWTQ6G,B00CJRZ31S,5.0
A17V9XL4CWTQ6G,B00DK2JQOQ,5.0
A17V9XL4CWTQ6G,B00EOI2TD0,5.0
A18ECVX2RJ7HUE,B00091S0WA,2.0
A18GJ9MYYO6GCQ,B0079UAT0A,5.0
A18GJ9MYYO6GCQ,B003M0NURK,5.0
A18GJ9MYYO6GCQ,B00BE68UZ6,5.0
A18GJ9MYYO6GCQ,B007W66RCU,5.0
A19UTUEBWKIZFT,B004CLYEH8,5.0
A19UTUEBWKIZFT,B00A7PPLP2,5.0
A19UTUEBWKIZFT,B00AQRUW4Q,5.0
A19UTUEBWKIZFT,B00CD8ADKO,5.0
A19UTUEBWKIZFT,B009YQ8BTI,5.0
A19UTUEBWKIZFT,B00E98O7GC,5.0
A19UTUEBWKIZFT,B00JC5Y6YA,5.0
A19UTUEBWKIZFT,B002LARRDK,1.0
A19UTUEBWKIZFT,B00829THVO,5.0
A19XMHRB3G4DIR,B008DWCRQW,3.0
A19XMHRB3G4DIR,B004CLYEE6,5.0
A19XMHRB3G4DIR,B000N99BBC,3.0
A19XMHRB3G4DIR,B002JCSCYS,5.0
A19XMHRB3G4DIR,B004XC6GJ0,5.0
A19XMHRB3G4DIR,B002IC0YL8,5.0
A1B6O7SAIYG2N0,B00DQZOD8Q,4.0
A1B6O7SAIYG2N0,B00CXADBRY,4.0
A1B6O7SAIYG2N0,B00FNPD1OY,4.0
A1B6O7SAIYG2N0,B00G2TK76A,5.0
A1B6O7SAIYG2N0,B00IDYRZ0S,4.0
A1E1LEVQ9VQNK,B004CLYEFK,5.0
A1E1LEVQ9VQNK,B008X9Z528,5.0
A1E1LEVQ9VQNK,B00DQZOD8Q,4.0
A1E1LEVQ9VQNK,B0041Q38NU,5.0
